u_id,section,page,page_score,attention
350,5,4,1,1
350,5,5,0.8,1
350,5,6,0.8,1
350,6,1,1,1
350,6,2,0.8,0
350,6,3,0.4,1
350,6,4,1,1
350,6,5,1,1
350,6,6,1,1
350,7,1,1,1
350,7,2,0.3076923076923077,1
350,7,3,1,1
350,7,4,1,1
350,7,5,1,1
350,7,6,1,0
350,8,1,1,2
350,8,2,0.875,1
350,8,3,1,1
350,8,4,0.5,1
350,8,5,1,1
350,8,6,0.875,0
350,9,1,1,0
350,9,2,0.5555555555555556,0
350,9,3,1,2
350,9,4,1,0
350,9,5,1,2
350,9,6,1,0
350,10,1,1,2
350,10,2,1,1
350,10,3,1,0
350,10,4,1,1
350,10,5,1,1
350,10,6,0.5714285714285714,0
351,1,1,0.6,1
351,1,2,0.6,1
351,1,3,0.6,1
351,1,4,1,1
351,1,5,0.8,1
351,1,6,0.8,1
351,2,1,1,1
351,2,2,0.8,1
351,2,3,0.8,1
351,2,4,0.8,1
351,2,5,0.8,1
351,2,6,1,1
351,3,1,0.8,1
351,3,2,0.8,1
351,3,3,0.8,1
351,3,4,0.8,1
351,3,5,1,1
351,3,6,0.8,1
351,4,1,0.8,1
351,4,2,0.6,1
351,4,3,0.6,1
351,4,4,1,1
351,4,5,1,1
351,4,6,0.8,1
351,5,1,0.8,1
351,5,2,0.6,1
351,5,3,0.8,1
351,5,4,0.6,1
351,5,5,1,1
351,5,6,0.8,1
351,6,1,0.8571428571428571,0
351,6,2,0.6,1
351,6,3,0.6,1
351,6,4,1,1
351,6,5,0.6,1
351,6,6,0.8,1
351,7,1,1,2
351,7,2,0,1
351,7,3,1,1
351,7,4,1,1
351,7,5,0.8,1
351,7,6,0.9166666666666666,0
351,8,1,1,1
351,8,2,0.875,1
351,8,3,0.8888888888888888,1
351,8,4,1,1
351,8,5,1,1
351,8,6,0.875,0
351,9,1,1,1
351,9,2,0.7777777777777778,1
351,9,3,1,2
351,9,4,0.875,0
351,9,5,1,2
351,9,6,0.9166666666666666,0
351,10,1,1,3
351,10,2,0.5384615384615384,1
351,10,3,1,0
351,10,4,1,1
351,10,5,1,1
351,10,6,0.35714285714285715,0
352,1,1,0.8,1
352,1,2,0.8,1
352,1,3,1,1
352,1,4,1,1
352,1,5,0.8,1
352,1,6,0.8,1
352,2,1,0.8,1
352,2,2,0.8,1
352,2,3,1,1
352,2,4,1,1
352,2,5,1,1
352,2,6,1,1
352,3,1,1,0
352,3,2,1,1
352,3,3,1,1
352,3,4,1,0
352,3,5,1,1
352,3,6,0.75,0
354,1,1,0.8,1
354,1,2,0.8,1
354,1,3,0.4,1
354,1,4,0.6,1
354,1,5,0.8,1
354,1,6,0.8,1
354,2,1,1,1
354,2,2,0.8,1
354,2,3,0.6,1
354,2,4,0.8,1
354,2,5,1,1
354,2,6,0.8,1
354,3,1,1,1
354,3,2,0.6,1
354,3,3,1,1
354,3,4,1,1
354,3,5,1,1
354,3,6,0.8,1
354,4,1,1,1
354,4,2,0.8,1
354,4,3,1,1
354,4,4,0.8,1
354,4,5,1,1
354,4,6,0.8,1
354,5,1,1,1
354,5,2,0.8,1
354,5,3,0.8,1
354,5,4,0.8,1
354,5,5,0.8,1
354,5,6,0.8,1
354,6,1,1,1
354,6,2,1,0
354,6,3,0.6,1
354,6,4,0.8,1
354,6,5,1,1
354,6,6,0.8,1
354,7,1,0.6666666666666666,1
354,7,2,0,1
354,7,3,1,1
354,7,4,0.8571428571428571,1
354,7,5,1,1
354,7,6,0.9166666666666666,0
354,8,1,0.875,2
354,8,2,0.875,1
354,8,3,1,1
354,8,4,1,1
354,8,5,1,1
354,8,6,1,0
354,9,1,1,1
354,9,2,0.5555555555555556,1
354,9,3,1,2
354,9,4,1,0
354,9,5,1,2
354,9,6,1,0
354,10,1,1,3
354,10,2,0.8461538461538461,1
354,10,3,0.6666666666666666,0
354,10,4,1,1
354,10,5,1,1
354,10,6,0.35714285714285715,0
356,1,1,0.8,1
356,1,2,0.8,1
356,1,3,0.8,1
356,1,4,0.6,1
356,1,5,0.8,1
356,1,6,0.8,1
356,2,1,1,1
356,2,2,0.6,1
356,2,3,0.8,1
356,2,4,0.6,1
356,2,5,0.6,1
356,2,6,0.8,1
356,3,1,1,1
356,3,2,0.8,1
356,3,3,0.4,1
356,3,4,0.4,1
356,3,5,0.8,1
356,3,6,0.8,1
356,4,1,0.8,1
356,4,2,0.6,1
356,4,3,0.6,1
356,4,4,0.4,1
356,4,5,0.6,1
356,4,6,0.8,1
356,5,1,0.8,1
356,5,2,0.8,1
356,5,3,0.6,1
356,5,4,0.4,1
356,5,5,0.8,1
356,5,6,0.6,1
356,6,1,0.8571428571428571,1
356,6,2,0.8,1
356,6,3,0.6,1
356,6,4,0.6,1
356,6,5,0.4,1
356,6,6,0.8,1
356,7,1,0.8333333333333334,2
356,7,2,0.7692307692307693,1
356,7,3,1,1
356,7,4,0.14285714285714285,1
356,7,5,0.8,1
356,7,6,0.9166666666666666,0
356,8,1,0.5,2
356,8,2,0.75,1
356,8,3,0.8888888888888888,1
356,8,4,0.25,1
356,8,5,0.9090909090909091,1
356,8,6,0.75,0
356,9,1,1,1
356,9,2,0.3333333333333333,1
356,9,3,1,2
356,9,4,0.75,0
356,9,5,0.5,2
356,9,6,0.9166666666666666,0
356,10,1,1,3
356,10,2,0.3076923076923077,1
356,10,3,0.3333333333333333,0
356,10,4,0.4,1
356,10,5,1,1
356,10,6,0.5714285714285714,0
2001,1,1,0.6,1
2001,1,2,1,1
2001,1,3,1,1
2001,1,4,0.8,1
2001,1,5,0.8,1
2001,1,6,0.8,1
2001,2,1,0.8,1
2001,2,2,0.6,1
2001,2,3,0.6,1
2001,2,4,0.8,1
2001,2,5,0.8,1
2001,2,6,1,1
2001,3,1,1,1
2001,3,2,1,1
2001,3,3,0.8,1
2001,3,4,0.8,1
2001,3,5,0.6,1
2001,3,6,0.8,1
2001,4,1,0.8,1
2001,4,2,0.8,1
2001,4,3,1,1
2001,4,4,0.8,1
2001,4,5,0.6,1
2001,4,6,1,1
2002,1,1,0.8,1
2002,1,2,0.6,1
2002,1,3,0.6,1
2002,1,4,0.4,1
2002,1,5,0.6,1
2002,1,6,0.8,1
2002,2,1,0.8,1
2002,2,2,0.2,1
2002,2,3,0.6,1
2002,2,4,0.6,1
2002,2,5,0.8,1
2002,2,6,0.8,1
2002,3,1,0.8,1
2002,3,2,0.2,1
2002,3,3,0.6,1
2002,3,4,0.4,1
2002,3,5,0.6,1
2002,3,6,0.8,1
2002,4,1,1,1
2002,4,2,0.2,1
2002,4,3,0.6,1
2002,4,4,0.4,1
2002,4,5,0.75,1
2002,4,6,0.6,1
2002,5,1,1,1
2002,5,2,0.4,1
2002,5,3,0.6,1
2002,5,4,0.4,1
2002,5,5,0.6,1
2002,5,6,0.8,1
2002,6,1,0.8571428571428571,1
2002,6,2,0.8,1
2002,6,3,0.4,1
2002,6,4,0.6,1
2002,6,5,0.8,1
2002,6,6,0.6,1
2002,7,1,1,2
2002,7,2,0,1
2002,7,3,1,1
2002,7,4,1,1
2002,7,5,1,1
2002,7,6,0.9166666666666666,0
2002,8,1,1,2
2002,8,2,1,1
2002,8,3,0.8888888888888888,1
2002,8,4,0.75,1
2002,8,5,1,1
2002,8,6,0.875,0
2002,9,1,1,1
2002,9,2,0.6666666666666666,1
2002,9,3,1,2
2002,9,4,0.75,0
2002,9,5,1,2
2002,9,6,0.9166666666666666,0
2002,10,1,1,2
2002,10,2,0.5384615384615384,1
2002,10,3,1,0
2002,10,4,1,1
2002,10,5,1,1
2002,10,6,0.5714285714285714,0
